 IP Address: 168.254.2.20 	 Port: 992 	 SSL: Yes 	 Hostname: dbsvr1.sdhc.k12.fl.us
 IP Address: 168.254.2.30 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 170.104.128.11 	 Port: 992 	 SSL: Yes 	 Hostname: dhrmf.hr.state.or.us
 IP Address: 170.104.30.17 	 Port: 992 	 SSL: Yes 	 Hostname: jes2ut.hr.state.or.us
 IP Address: 170.104.30.33 	 Port: 992 	 SSL: Yes 	 Hostname: dhroc.hr.state.or.us
 IP Address: 170.104.30.57 	 Port: 992 	 SSL: Yes 	 Hostname: dhrocut.hr.state.or.us
 IP Address: 170.104.67.74 	 Port: 992 	 SSL: Yes 	 Hostname: dhrgw.hr.state.or.us
 IP Address: 170.30.248.77 	 Port: 992 	 SSL: Yes 	 Hostname: ecommsvr.csclogic.com
 IP Address: 174.47.13.111 	 Port: 992 	 SSL: Yes 	 Hostname: 174-47-13-111.static.twtelecom.net
 IP Address: 192.56.231.81 	 Port: 992 	 SSL: Yes 	 Hostname: tcpipsyw.cat.com
 IP Address: 192.86.33.126 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 194.224.151.195 	 Port: 992 	 SSL: Yes 	 Hostname: emulador.catalanaoccidente.com
 IP Address: 198.177.95.176 	 Port: 992 	 SSL: Yes 	 Hostname: eportal-asys.aurora.org
 IP Address: 199.10.32.81 	 Port: 992 	 SSL: Yes 	 Hostname: pensys1.army.pentagon.mil
 IP Address: 199.44.72.2 	 Port: 992 	 SSL: Yes 	 Hostname: nwr.nwrdc.fsu.edu
 IP Address: 199.44.72.3 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 201.49.161.137 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 204.113.16.167 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 204.113.16.169 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 204.113.16.170 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 204.113.16.199 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 204.113.16.202 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 204.78.126.6 	 Port: 992 	 SSL: Yes 	 Hostname: escdch.escambia.k12.fl.us
 IP Address: 205.149.70.48 	 Port: 992 	 SSL: Yes 	 Hostname: sruvm.sru.edu
 IP Address: 207.192.46.22 	 Port: 992 	 SSL: Yes 	 Hostname: sccc.its.state.nc.us
 IP Address: 207.192.49.5 	 Port: 992 	 SSL: Yes 	 Hostname: scct.its.state.nc.us
 IP Address: 207.192.50.150 	 Port: 992 	 SSL: Yes 	 Hostname: sccw.its.state.nc.us
 IP Address: 207.192.50.170 	 Port: 992 	 SSL: Yes 	 Hostname: db2.its.state.nc.us
 IP Address: 207.192.50.50 	 Port: 992 	 SSL: Yes 	 Hostname: time01.nc.gov
 IP Address: 207.192.50.90 	 Port: 992 	 SSL: Yes 	 Hostname: scce.sips.state.nc.us
 IP Address: 209.114.111.17 	 Port: 992 	 SSL: Yes 	 Hostname: fhsuvm.fhsu.edu
 IP Address: 212.221.26.7 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 216.25.193.57 	 Port: 992 	 SSL: Yes 	 Hostname: xybernet.bluehilldata.com
 IP Address: 216.25.193.59 	 Port: 992 	 SSL: Yes 	 Hostname: mail.xycor.com
 IP Address: 216.25.194.197 	 Port: 992 	 SSL: Yes 	 Hostname: zos.datadist.com
 IP Address: 63.243.3.146 	 Port: 992 	 SSL: Yes 	 Hostname: 146.execuserv.uslec.net
 IP Address: 63.87.171.41 	 Port: 992 	 SSL: Yes 	 Hostname: www.acsonline.com
 IP Address: 65.114.122.182 	 Port: 992 	 SSL: Yes 	 Hostname: z9part1.forestcity.winnebagoind.com
 IP Address: 65.196.87.141 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 65.196.87.154 	 Port: 992 	 SSL: Yes 	 Hostname: www.stadiumbarrest.com
 IP Address: 65.83.107.198 	 Port: 992 	 SSL: Yes 	 Hostname: pcdv2r30.palmcoastd.com
 IP Address: 66.144.176.215 	 Port: 992 	 SSL: Yes 	 Hostname: not found
 IP Address: 74.168.206.164 	 Port: 992 	 SSL: Yes 	 Hostname: adsl-074-168-206-164.sip.rmo.bellsouth.net
 IP Address: 128.228.1.12 	 Port: 1023 	 SSL: Yes 	 Hostname: not found
 IP Address: 128.228.1.14 	 Port: 1023 	 SSL: Yes 	 Hostname: uapcbeta.cuny.edu
 IP Address: 128.228.1.15 	 Port: 1023 	 SSL: Yes 	 Hostname: uapcmvs.cuny.edu
 IP Address: 128.228.1.17 	 Port: 1023 	 SSL: Yes 	 Hostname: not found
 IP Address: 128.231.64.34 	 Port: 2323 	 SSL: Yes 	 Hostname: tn3270.cu.nih.gov
 IP Address: 129.252.117.200 	 Port: 2323 	 SSL: Yes 	 Hostname: mvs.sc.edu
 IP Address: 129.252.117.201 	 Port: 2323 	 SSL: Yes 	 Hostname: mvs.sc.edu
 IP Address: 130.184.5.80 	 Port: 2323 	 SSL: Yes 	 Hostname: admin.uark.edu
 IP Address: 132.70.9.2 	 Port: 2323 	 SSL: Yes 	 Hostname: mvsa.biu.ac.il
 IP Address: 161.7.90.3 	 Port: 2323 	 SSL: Yes 	 Hostname: hlnctr.mt.gov
 IP Address: 168.254.2.10 	 Port: 2323 	 SSL: Yes 	 Hostname: sdhc10.sdhc.k12.fl.us
 IP Address: 168.254.2.20 	 Port: 2323 	 SSL: Yes 	 Hostname: dbsvr1.sdhc.k12.fl.us
 IP Address: 168.254.2.30 	 Port: 2323 	 SSL: Yes 	 Hostname: not found
 IP Address: 198.136.160.21 	 Port: 2323 	 SSL: Yes 	 Hostname: not found
 IP Address: 130.39.253.200 	 Port: 5023 	 SSL: Yes 	 Hostname: lsumvs.sncc.lsu.edu
 IP Address: 134.121.1.49 	 Port: 9023 	 SSL: Yes 	 Hostname: aisdevl.it.wsu.edu
 IP Address: 134.121.1.5 	 Port: 9023 	 SSL: Yes 	 Hostname: wsumvs1.it.wsu.edu
 IP Address: 134.121.1.58 	 Port: 9023 	 SSL: Yes 	 Hostname: bootstrap.it.wsu.edu
 IP Address: 199.34.66.35 	 Port: 9023 	 SSL: Yes 	 Hostname: not found
 IP Address: 165.234.92.36 	 Port: 9023 	 SSL: No 	 Hostname: ranch.state.nd.us
 IP Address: 139.18.4.49 	 Port: 1023 	 SSL: No 	 Hostname: harry.informatik.uni-leipzig.de
 IP Address: 162.114.16.46 	 Port: 9023 	 SSL: No 	 Hostname: dishost.state.ky.us
 IP Address: 162.114.24.14 	 Port: 9023 	 SSL: No 	 Hostname: cdc2.state.ky.us
 IP Address: 162.114.24.14 	 Port: 23023 	 SSL: No 	 Hostname: cdc2.state.ky.us
